"Item";"CCODCON";"CDESCON";"LGRPCON";"LTERCON";"LOTRMON";"CNATCON";"LLIGCRE";"LLIGTES";"LCENCUS";"LIVA";"LCTRIMP";"CSTRCON";"CCODIVA";"NTIPCRE";"CNATSAL";"COPER";"CTIME";"DDATE"
1267;"26840584";"NOROESTE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1268;"26841588";"MANATEE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1269;"26841589";"VENUS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1270;"26841587";"N/M CABALLO BABIECA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1271;"26841591";"PORT MOODY";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1272;"26841592";"TINGLEV MAERSK";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1273;"26841593";"ROTTERDAM";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1274;"26841594";"SEABOURN SOJOURN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1275;"26841596";"CAPE DALY";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1276;"26841590";"LE PONANT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1277;"26841600";"13 DE JANEIRO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1278;"26840600";"13 DE JANEIRO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1279;"26841602";"TROENSE MAERSK";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1280;"26841601";"UNIAO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1281;"26841606";"WEST TELLUS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1282;"26841599";" ENDEAVOR";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1283;"26841603";"FENG HUANG SONG";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1284;"26841604";"SUMMIT SPIRIT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1285;"26841605";"JOHN LETHBRIDGE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1286;"26841609";"EPIC BERMUDA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1287;"26841611";"AUSTRALIA MARU";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1288;"26841613";"GEO CARIBBEAN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1289;"26841608";"VTC PHOENIX";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1290;"26841614";"ANGY R";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1291;"26841607";"SEA EXPLORER I";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1292;"26841612";"ORTELIUS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1293;"26841615";"HAPPY BIRD";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1294;"26841078";"HAPPY BIRD";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1295;"26841616";"EUROPEAN SPIRIT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1296;"26841617";"PLAYA DE AZKORRI";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1297;"26841618";"ISKATEL 2";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1298;"26841619";"MAERSK AEGEAN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1299;"26841620";"KAVERI SPIRIT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1300;"26841002";"ARIES";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1301;"26841621";"ISABELLA KOSAN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1302;"26841622";"MIRA R";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1303;"26841623";"RRS JAMES CLARK ROSS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1304;"26841624";"ATLANTIC PROGRESS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1305;"26841625";"LIBERDADE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1306;"26841626";"SUDKAP";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1307;"26841627";"ALETHINI";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1308;"26841628";"VLISTDIEP";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1309;"26841629";"HARMONY";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1310;"26841630";"HERANGER";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1311;"26841631";"CENTINELA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1312;"26841632";"AEGEAN ODYSSEY";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1313;"26841633";"VIRGINIADIEP";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1314;"26841634";"MARCUS G. LANGSETH";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1315;"26841635";"GLOBAL STANDARD";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1316;"26841636";"";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1317;"26841637";"SYDNEY SPIRIT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1318;"26841638";"INDENPENDENCIA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1319;"26841639";"MATTHEOS I";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1320;"26841640";"HAPPY BEE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1321;"26840641";"L´AUTRAL";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1322;"26840001";"";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1323;"26841001";"PFC EUGENE A. OBREGON";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1324;"26840642";"PFC EUGENE A. OBREGON";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1325;"26841643";"HAVILLA FORTRESS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1326;"26841642";"PFC EUGENE A. OBREGON";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1327;"26841644";"TAHSIN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1328;"26840645";"YAMUNA SPIRIT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1329;"26841645";"YAMUNA SPIRIT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1330;"999";"RESULTADOS ANTERIORES";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.";"";0;"";"";"";""
1331;"26840646";"P74 ATALAYA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1332;"26841646";"P74 ATALAYA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1333;"26841641";"L´AUSTRAL";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1334;"26841649";"LOS ANGELES SPIRIT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1335;"26841648";"NORDORINOCO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1336;"26884";"FUNDO SOCIAL SOCIOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.";"";0;"";"";"";""
1337;"26840650";"ISMINI";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1338;"26841650";"ISMINI";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1339;"26840654";"TROM LOUISE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1340;"26841654";"TORM LOUISE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1341;"26841652";"GODAVARI SPIRIT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1342;"26840655";"RTM DAMPIER";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1343;"26840656";"SHIRKAN C";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1344;"26841656";"SHIRKAN C";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1345;"26840657";"ZENITH SPIRIT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1346;"26841657";"ZENITH SPIRIT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1347;"26840658";"AKATZ BAT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1348;"26841658";"AKATZ BAT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1349;"26841659";"ESL EUROPA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1350;"26841660";"EKMEN TRANS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1351;"26841655";"RTM DAMPIER";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1352;"26840661";"EPIC BALI";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1353;"26841661";"EPIC BALI";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1354;"26841595";"KNIGTHSBRIDGE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1355;"26840665";"AFRICAN JOSEPH R";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1356;"26841665";"AFRICAN JOSEPH R";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1357;"26841667";"ARTANIA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1358;"26841668";"LOGOS HOPE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1359;"26841669";"LE LYRIAL";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1360;"26840670";"MONTREAL SPIRIT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1361;"26840671";"ARCA UNO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1362;"26841671";"ARCA UNO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1363;"26840672";"PAN ORAMA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1364;"26840673";"SPERO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1365;"26840674";"JOAO CANDIDO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1366;"26840662";"CHARIOT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1367;"26840675";"SERVIOLA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1368;"26841664";"SKYROS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1369;"26840677";"SONANGOL SAMBIZANGA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1370;"26841677";"SONANGOL SAMBIZANGA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1371;"26840678";"PRINS ALEXANDER";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1372;"26841678";"PRINS ALEXANDER";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1373;"26841679";"ARAGUARI";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1374;"26841670";"MONTREAL SPIRIT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1375;"26841680";"EENDRACHT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1376;"26841675";"SERVIOLA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1377;"26841674";"JOAO CANDIDO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1378;"26841676";"SONANGOL BENGUELA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1379;"26841672";"PAN ORAMA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1380;"26840682";"ESPERANZA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1381;"26841682";"ESPERANZA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1382;"26840683";"";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1383;"26840684";"OCEAN CROWN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1384;"26841683";"GOLDEN KIKU";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1385;"26841684";"OCEAN CROWN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1386;"26840685";"FREJA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1387;"26841685";"FREJA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1388;"26840686";"PIERRE DE FERMAT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1389;"26840687";"SYMPHONY SUN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1390;"26841686";"PIERRE DE FERMAT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1391;"26841688";"EPIC BURANO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1392;"26841687";"SYMPHONY SUN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1393;"26840689";"WINDHOEK";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1394;"26840690";"BEAUMAIDEN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1395;"26841221";"MAR DE ROSTRO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1396;"26840691";"EPIC BARBADOS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1397;"26840692";"KARIMA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1398;"26840693";"GENER8 HARRIET G";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1399;"26840694";"MONTE TOLEDO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1400;"1227";"CONTA NUMERO 35744414 101 FUNDO SOCIAL";"False";"False";"False";"";"False";"True";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
1401;"26840695";"VTC OCEAN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1402;"26841691";"EPIC BARBADOS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1403;"26841692";"KARIMA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1404;"26841694";"MONTE TOLEDO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1405;"26841695";"VTC OCEAN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1406;"26841696";"ESPS VIGIA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1407;"26840697";"BEIJING SPIRIT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1408;"26841693";"GENER8 HARRIET G";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1409;"26840698";"FRONTIER TRIUMPH";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1410;"26840700";"AVRA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1411;"26841700";"AVRA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1412;"26840701";"SURVILLE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1413;"26841699";"INFANTA CRISTINA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1414;"26841698";"FRONTIER TRIUMPH";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1415;"26841701";"SURVILLE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1416;"26840702";"RIO TAJO";"";"True";"";"";"";"";"";"";"";"X.X.X.XX.XXX.X.XX.";"";;"";"";"";""
1417;"26841702";"RIO TAJO";"";"True";"";"";"";"";"";"";"";"X.X.X.XX.XXX.XX.X.";"";;"";"";"";""
1418;"26840703";"SEOUL SPIRIT";"";"True";"";"";"";"";"";"";"";"X.X.X.XX.XXX.X.XX.";"";;"";"";"";""
1419;"26840704";"SINA";"";"True";"";"";"";"";"";"";"";"X.X.X.XX.XXX.X.XX.";"";;"";"";"";""
1420;"26840705";"PATALIDI";"";"True";"";"";"";"";"";"";"";"X.X.X.XX.XXX.X.XX.";"";;"";"";"";""
1421;"26840706";"NORDRHONE";"";"True";"";"";"";"";"";"";"";"X.X.X.XX.XXX.X.XX.";"";;"";"";"";""
1422;"26841706";"NORDRHONE";"";"True";"";"";"";"";"";"";"";"X.X.X.XX.XXX.XX.X.";"";;"";"";"";""
1423;"26840707";"ISOLA CELESTE";"";"True";"";"";"";"";"";"";"";"X.X.X.XX.XXX.X.XX.";"";;"";"";"";""
